GuestID,Status,RoomGroupID,CreatedDate,ArrivalDate,DepartureDate,RoomPrice,Channel,RoomNo,Country,Adults,Children,TotalPayment
114298,O,2,2018-06-12,2018-06-28,2018-07-02,152.05,other,750.0,kr,1,0,619.86
114178,O,1,2018-06-12,2018-07-01,2018-07-03,246.66,,427.0,us,0,0,505.0
84610,O,1,2018-06-12,2018-07-03,2018-07-04,83.6,,618.0,cn,2,0,86.44
117733,O,1,2018-06-12,2018-07-25,2018-07-31,196.07,online,311.0,au,3,0,1180.5
126576,O,1,2018-06-12,2018-12-14,2018-12-19,80.03,,751.0,gb,2,1,412.72
126689,O,1,2018-06-12,2018-12-27,2018-12-31,221.97,online,315.0,hu,2,0,895.79
127237,O,1,2018-06-12,2019-02-11,2019-02-12,177.12,online,413.0,gb,2,0,184.05
23399,O,1,2018-06-13,2018-06-16,2018-06-17,228.6,other,607.0,us,2,0,231.62
38389,O,1,2018-06-13,2018-06-16,2018-06-17,195.43,other,349.0,dk,0,0,199.92
19070,O,1,2018-06-13,2018-06-16,2018-06-17,46.36,,665.0,nl,0,0,46.63
68569,O,2,2018-06-13,2018-06-16,2018-06-17,145.37,offline,452.0,cn,3,0,157.27
4176,O,1,2018-06-13,2018-06-17,2018-06-18,194.41,online,734.0,cn,1,0,205.59
112992,O,1,2018-06-13,2018-06-18,2018-06-22,190.43,,632.0,sg,1,0,773.38
113220,O,1,2018-06-13,2018-06-18,2018-06-25,274.39,online,473.0,my,1,0,1929.75
112959,O,2,2018-06-13,2018-06-19,2018-06-20,210.68,other,562.0,cn,2,0,219.6
49528,O,1,2018-06-13,2018-06-20,2018-06-21,229.14,,414.0,fr,0,0,240.18
113314,O,1,2018-06-13,2018-06-20,2018-06-23,227.22,,604.0,sg,1,0,690.0
112973,O,1,2018-06-13,2018-06-21,2018-06-22,207.65,other,247.0,au,2,0,212.81
113797,O,1,2018-06-13,2018-06-23,2018-06-29,289.91,online,755.0,jp,1,0,1747.55
113778,O,1,2018-06-13,2018-06-24,2018-06-28,201.53,offline,576.0,be,2,0,818.84
113531,O,1,2018-06-13,2018-06-25,2018-06-29,167.62,,514.0,nl,1,0,671.83
46275,O,1,2018-06-13,2018-06-27,2018-06-30,211.02,other,338.0,cn,2,0,638.49
114344,O,1,2018-06-13,2018-06-28,2018-06-30,182.7,online,328.0,id,2,0,367.95
115195,N,1,2018-06-13,2018-07-04,2018-07-11,160.18,,607.0,sg,1,0,1133.25
115318,N,1,2018-06-13,2018-07-07,2018-07-13,255.35,online,259.0,,0,0,1536.53
115124,N,1,2018-06-13,2018-07-09,2018-07-10,172.89,,,jp,4,0,177.5
119030,O,1,2018-06-13,2018-12-29,2018-12-30,232.28,online,653.0,kr,1,0,244.8
127237,O,1,2018-06-13,2019-01-30,2019-02-02,202.21,online,675.0,gb,3,0,607.54
127805,O,2,2018-06-13,2019-04-12,2019-04-13,302.35,,656.0,gb,2,0,315.55
111246,O,1,2018-06-14,2018-06-17,2018-06-18,166.8,other,539.0,in,0,0,177.56
112762,O,1,2018-06-14,2018-06-18,2018-06-23,192.13,other,319.0,in,2,0,971.46
114568,O,1,2018-06-14,2018-07-01,2018-07-06,274.7,online,445.0,es,0,0,1376.25
114763,O,2,2018-06-14,2018-07-02,2018-07-07,151.27,other,754.0,cn,1,0,765.11
25921,O,1,2018-06-14,2018-07-05,2018-07-07,190.41,,565.0,au,2,0,389.71
116187,O,1,2018-06-14,2018-07-14,2018-07-20,212.73,,207.0,gb,0,0,1280.25
116594,O,2,2018-06-14,2018-07-19,2018-07-22,148.2,,564.0,ca,2,0,454.79
117204,O,1,2018-06-14,2018-07-25,2018-07-31,160.16,,440.0,sg,1,0,966.26
127640,O,1,2018-06-14,2019-03-10,2019-03-13,273.53,,619.0,gb,2,0,829.44
110671,O,2,2018-06-15,2018-06-18,2018-06-19,192.13,,344.0,ch,0,0,194.3
48531,O,1,2018-06-15,2018-06-18,2018-06-22,212.25,,753.0,kr,1,0,855.63
112926,O,1,2018-06-15,2018-06-18,2018-07-08,225.91,other,405.0,in,0,0,4523.14
39417,O,1,2018-06-15,2018-06-19,2018-06-22,108.05,offline,275.0,in,3,0,329.95
110809,O,1,2018-06-15,2018-06-19,2018-06-23,185.58,,555.0,jp,1,0,751.15
113735,N,1,2018-06-15,2018-06-25,2018-06-28,194.93,offline,230.0,,1,0,594.53
113636,O,1,2018-06-15,2018-06-27,2018-06-28,213.66,,335.0,tw,2,0,218.74
38302,O,1,2018-06-15,2018-06-28,2018-06-30,277.78,online,236.0,gb,2,0,560.55
114417,O,1,2018-06-15,2018-06-28,2018-07-02,163.51,,710.0,au,3,0,660.27
63178,O,1,2018-06-15,2018-06-28,2018-07-02,204.94,,261.0,my,1,0,830.72
114376,O,1,2018-06-15,2018-06-28,2018-07-03,199.06,online,645.0,tw,3,0,1001.64
61139,O,1,2018-06-15,2018-06-30,2018-07-01,254.87,,369.0,us,1,0,256.7
57677,O,1,2018-06-15,2018-07-01,2018-07-08,190.56,online,518.0,gb,2,0,1339.31
29567,O,1,2018-06-15,2018-07-02,2018-07-05,232.57,,504.0,jp,0,0,709.66
114040,O,1,2018-06-15,2018-07-08,2018-07-11,236.16,online,626.0,jp,1,0,718.52
37404,O,1,2018-06-15,2018-07-10,2018-07-13,265.42,other,547.0,my,2,0,809.85
101217,N,2,2018-06-15,2018-07-24,2018-07-27,231.06,online,,kr,1,0,696.29
118380,O,1,2018-06-15,2018-08-01,2018-08-06,66.89,,765.0,gb,1,0,335.61
123418,O,2,2018-06-15,2018-09-06,2018-09-11,205.26,online,456.0,kr,3,0,1029.31
49602,O,1,2018-06-15,2018-09-22,2018-09-29,203.48,offline,767.0,de,1,0,1427.24
112094,O,1,2018-06-16,2018-06-19,2018-06-20,160.37,other,218.0,cn,2,0,160.51
28098,O,2,2018-06-16,2018-06-19,2018-06-21,197.27,other,354.0,cn,3,0,400.59
113052,O,1,2018-06-16,2018-06-20,2018-06-22,174.89,online,575.0,hk,0,0,351.69
65313,O,1,2018-06-16,2018-06-26,2018-06-27,209.25,other,305.0,ph,1,0,218.21
48505,O,1,2018-06-16,2018-07-02,2018-07-04,212.29,other,474.0,au,0,0,433.87
115029,N,1,2018-06-16,2018-07-02,2018-07-11,211.0,online,675.0,,1,0,1907.76
114778,O,2,2018-06-16,2018-07-05,2018-07-06,154.83,other,752.0,cn,2,0,163.23
115206,O,2,2018-06-16,2018-07-06,2018-07-07,154.3,other,654.0,cn,1,0,156.27
116037,O,1,2018-06-16,2018-07-25,2018-07-30,243.94,other,602.0,gb,0,0,1226.18
121544,O,1,2018-06-16,2018-08-22,2018-08-27,250.75,online,739.0,pl,2,0,1264.71
112315,O,1,2018-06-17,2018-06-20,2018-06-21,42.12,,614.0,gb,0,0,49.42
39307,O,1,2018-06-17,2018-06-20,2018-06-21,226.66,,271.0,th,1,0,235.6
40934,O,1,2018-06-17,2018-06-20,2018-06-21,220.59,other,423.0,in,0,0,232.85
113073,O,1,2018-06-17,2018-06-20,2018-06-21,279.3,online,725.0,gb,1,0,285.34
112996,O,1,2018-06-17,2018-06-20,2018-06-21,202.35,,510.0,tw,2,0,215.81
55815,N,1,2018-06-17,2018-06-20,2018-06-22,272.63,,649.0,,1,0,554.91
112808,O,1,2018-06-17,2018-06-20,2018-06-30,186.96,other,571.0,in,0,0,1882.67
112955,O,1,2018-06-17,2018-06-23,2018-06-24,222.91,,624.0,gb,2,0,228.26
113531,N,1,2018-06-17,2018-06-24,2018-06-28,166.56,,617.0,nl,0,0,675.61
547,O,1,2018-06-17,2018-06-27,2018-06-28,155.49,online,533.0,in,2,0,160.95
48277,O,1,2018-06-17,2018-06-28,2018-07-02,233.91,,607.0,jp,2,0,949.37
27009,O,1,2018-06-17,2018-06-29,2018-07-14,155.98,other,614.0,cn,1,0,2347.63
109961,O,1,2018-06-17,2018-06-30,2018-07-02,149.86,online,604.0,in,2,0,310.41
114537,O,1,2018-06-17,2018-07-01,2018-07-14,144.91,,367.0,my,1,0,1891.08
117928,O,1,2018-06-17,2018-07-28,2018-07-31,236.72,other,437.0,au,1,0,715.46
44008,O,1,2018-06-17,2018-07-30,2018-08-03,211.65,online,512.0,jp,1,0,853.44
118259,O,2,2018-06-17,2018-08-02,2018-08-03,262.09,,764.0,jp,2,0,267.7
122147,O,1,2018-06-17,2018-08-29,2018-09-03,221.99,online,608.0,in,3,0,1112.27
122147,O,1,2018-06-17,2018-09-01,2018-09-04,222.47,online,629.0,in,2,0,677.54
124272,O,1,2018-06-17,2018-09-17,2018-09-22,188.34,other,257.0,in,1,0,949.17
52025,O,1,2018-06-17,2018-10-04,2018-10-07,182.48,,313.0,my,2,0,559.8
127479,O,1,2018-06-17,2019-02-28,2019-03-01,189.65,other,569.0,,1,0,196.54
110802,O,1,2018-06-18,2018-06-21,2018-06-22,234.96,online,724.0,cn,2,0,236.02
112543,O,1,2018-06-18,2018-06-21,2018-06-22,108.16,offline,273.0,vn,2,0,108.51
113085,O,2,2018-06-18,2018-06-21,2018-06-22,233.24,,442.0,kr,0,0,244.22
77061,O,1,2018-06-18,2018-06-21,2018-06-22,110.55,offline,207.0,in,1,0,112.52
112029,N,1,2018-06-18,2018-06-21,2018-06-22,220.65,other,274.0,,0,0,225.91
113052,O,2,2018-06-18,2018-06-21,2018-06-22,177.61,online,450.0,cn,1,0,182.27
46301,O,1,2018-06-18,2018-06-21,2018-06-22,208.56,other,422.0,tw,2,0,216.1
112861,O,1,2018-06-18,2018-06-21,2018-06-22,238.27,,455.0,th,0,0,242.66
28021,N,1,2018-06-18,2018-06-21,2018-06-22,246.15,,665.0,,2,0,249.51
114307,O,1,2018-06-18,2018-07-01,2018-07-06,239.2,online,706.0,de,2,0,1200.96
114900,O,2,2018-06-18,2018-07-04,2018-07-05,92.74,,368.0,ph,0,0,98.38
40934,O,2,2018-06-18,2018-07-05,2018-07-07,216.6,other,654.0,in,1,0,441.61
114903,O,1,2018-06-18,2018-07-06,2018-07-07,196.02,online,629.0,hu,3,0,200.79
41878,O,1,2018-06-18,2018-07-06,2018-07-07,246.89,other,617.0,jp,0,0,249.19
27790,O,1,2018-06-18,2018-07-10,2018-07-11,182.27,other,255.0,au,2,0,186.51
114307,O,1,2018-06-18,2018-07-10,2018-07-13,292.57,online,714.0,de,1,0,887.8
116330,O,2,2018-06-18,2018-07-14,2018-07-16,236.83,,668.0,cn,2,0,486.26
115935,O,1,2018-06-18,2018-07-14,2018-07-18,216.21,offline,741.0,au,3,0,869.83
116740,O,1,2018-06-18,2018-07-20,2018-07-25,164.07,other,755.0,au,3,0,826.16
23268,O,1,2018-06-18,2018-08-13,2018-08-17,275.81,other,441.0,za,2,0,1109.34
124256,N,1,2018-06-18,2018-09-17,2018-09-21,294.53,,,,1,0,1178.95
124039,O,2,2018-06-18,2018-09-19,2018-09-20,266.84,online,544.0,jp,3,0,272.28
108339,O,1,2018-06-18,2019-03-13,2019-03-14,188.78,,743.0,gb,2,0,196.41
12004,O,2,2018-06-19,2018-06-22,2018-06-23,179.73,other,358.0,cn,1,0,184.96
73889,O,1,2018-06-19,2018-06-22,2018-06-23,123.79,offline,673.0,vn,1,0,134.69
111678,O,1,2018-06-19,2018-06-22,2018-06-23,204.91,,761.0,au,2,0,209.55
113339,O,1,2018-06-19,2018-06-22,2018-06-25,115.7,offline,429.0,in,1,0,356.55
547,O,1,2018-06-19,2018-06-25,2018-06-27,152.18,online,534.0,in,0,0,307.77
21752,O,1,2018-06-19,2018-06-25,2018-06-27,215.47,,520.0,jp,1,0,439.9
113749,O,1,2018-06-19,2018-06-25,2018-06-28,206.97,offline,412.0,au,1,0,632.88
113941,O,2,2018-06-19,2018-06-26,2018-06-27,275.51,,458.0,se,1,0,277.72
114633,O,1,2018-06-19,2018-07-05,2018-07-06,286.36,,629.0,gb,1,0,287.84
115187,O,2,2018-06-19,2018-07-08,2018-07-09,189.06,offline,666.0,kr,0,0,195.07
112861,O,1,2018-06-19,2018-07-12,2018-07-13,301.72,,369.0,th,0,0,310.7
126267,O,1,2018-06-19,2018-11-24,2018-12-04,175.23,,308.0,de,2,0,1764.09
54287,O,1,2018-06-19,2018-12-06,2018-12-08,75.88,,643.0,us,0,0,153.5
127095,O,1,2018-06-19,2019-01-16,2019-01-23,255.92,,414.0,au,0,0,1802.84
55112,O,1,2018-06-20,2018-06-23,2018-06-24,232.57,,711.0,au,0,0,242.53
45368,O,1,2018-06-20,2018-06-23,2018-06-24,299.49,,505.0,us,2,0,311.76
113369,O,1,2018-06-20,2018-06-25,2018-06-26,82.59,offline,747.0,in,2,0,89.44
114039,O,1,2018-06-20,2018-06-26,2018-06-30,292.89,online,673.0,jp,2,0,1179.08
114306,O,1,2018-06-20,2018-06-26,2018-07-01,228.71,,319.0,id,2,0,1150.76
114229,O,1,2018-06-20,2018-06-29,2018-07-01,194.36,online,527.0,gr,1,0,398.21
113778,O,1,2018-06-20,2018-07-01,2018-07-02,285.03,,576.0,be,1,0,298.81
115084,O,1,2018-06-20,2018-07-05,2018-07-07,76.81,online,714.0,au,1,0,157.26
43069,O,1,2018-06-20,2018-07-06,2018-07-07,235.89,other,728.0,au,2,0,236.9
65568,O,1,2018-06-20,2018-07-06,2018-07-08,212.83,online,428.0,id,2,0,434.92
115800,O,1,2018-06-20,2018-07-09,2018-07-13,224.65,online,527.0,kr,1,0,904.22
47675,O,1,2018-06-20,2018-07-11,2018-07-18,210.91,,616.0,cn,0,0,1488.06
3051,O,2,2018-06-20,2018-07-17,2018-07-21,174.22,other,766.0,cn,2,0,701.61
86065,O,1,2018-06-20,2018-07-26,2018-07-27,242.14,other,675.0,au,0,0,249.68
119026,O,2,2018-06-20,2018-08-06,2018-08-07,238.1,,348.0,cn,1,0,241.47
125097,O,1,2018-06-20,2018-10-04,2018-10-08,165.51,offline,317.0,kr,1,0,671.37
27009,O,1,2018-06-21,2018-06-24,2018-06-25,186.65,other,736.0,cn,1,0,188.79
113413,O,1,2018-06-21,2018-06-24,2018-06-25,108.69,offline,729.0,in,2,0,118.91
115000,O,1,2018-06-21,2018-07-05,2018-07-08,222.74,online,430.0,gb,2,0,681.42
115095,O,1,2018-06-21,2018-07-06,2018-07-07,159.43,online,543.0,ph,2,0,168.66
116325,O,1,2018-06-21,2018-07-14,2018-07-15,241.72,other,759.0,gb,1,0,252.88
115679,O,1,2018-06-21,2018-07-18,2018-07-21,177.31,other,623.0,nl,1,0,542.05
117040,O,2,2018-06-21,2018-07-23,2018-07-24,183.99,other,464.0,tw,1,1,197.02
44050,O,1,2018-06-21,2018-07-30,2018-08-02,212.03,other,655.0,us,0,0,638.88
53607,O,2,2018-06-21,2018-08-19,2018-08-20,274.05,,550.0,gb,0,0,276.05
120765,O,1,2018-06-21,2018-08-19,2018-08-21,173.86,online,267.0,nz,2,0,359.84
108339,O,1,2018-06-21,2019-03-03,2019-03-05,179.13,,413.0,gb,1,0,369.36
113220,O,1,2018-06-22,2018-06-25,2018-06-26,275.1,online,472.0,my,3,0,277.26
113754,O,1,2018-06-22,2018-06-25,2018-06-28,203.2,offline,243.0,ca,0,0,611.7
113766,O,1,2018-06-22,2018-06-28,2018-06-29,205.77,offline,637.0,gb,1,0,215.48
114764,O,2,2018-06-22,2018-06-30,2018-07-05,151.32,other,246.0,cn,2,0,757.5
114788,O,2,2018-06-22,2018-07-05,2018-07-06,148.8,other,358.0,cn,2,0,161.77
114777,O,2,2018-06-22,2018-07-05,2018-07-06,152.67,other,770.0,cn,1,0,161.82
118008,O,1,2018-06-22,2018-08-01,2018-08-03,160.14,other,751.0,cn,1,0,325.93
119621,O,1,2018-06-22,2018-08-12,2018-08-14,192.33,online,632.0,kr,2,0,390.48
120483,O,1,2018-06-22,2018-08-14,2018-08-21,191.49,online,328.0,de,2,0,1354.09
124404,O,2,2018-06-22,2018-09-21,2018-09-23,96.85,,646.0,ph,1,0,197.77
125763,O,1,2018-06-22,2018-10-25,2018-11-03,217.43,online,527.0,fi,1,0,1969.82
126726,O,1,2018-06-22,2018-12-26,2019-01-02,154.44,other,474.0,nz,3,0,1084.08
113398,O,2,2018-06-23,2018-06-26,2018-06-27,229.09,,446.0,id,0,0,236.23
113321,O,2,2018-06-23,2018-06-26,2018-06-27,0.0,,558.0,au,1,0,1.79
114729,O,1,2018-06-23,2018-06-29,2018-07-05,222.31,online,755.0,us,1,0,1337.09
78332,O,1,2018-06-23,2018-06-30,2018-07-05,166.78,other,417.0,de,0,0,838.29
47095,O,1,2018-06-23,2018-07-01,2018-07-14,175.13,,641.0,us,0,0,2290.25
114802,O,1,2018-06-23,2018-07-03,2018-07-06,162.84,other,404.0,au,3,0,497.46
58910,O,1,2018-06-23,2018-07-08,2018-07-09,176.19,,647.0,au,1,0,189.84
115347,O,2,2018-06-23,2018-07-09,2018-07-10,173.01,other,562.0,cn,2,0,185.85
20146,O,1,2018-06-23,2018-07-12,2018-07-22,221.63,online,724.0,in,3,0,2219.43
84138,O,1,2018-06-23,2018-07-15,2018-07-17,228.95,other,605.0,ph,2,0,460.81
116338,O,2,2018-06-23,2018-07-17,2018-07-19,216.19,,550.0,gb,1,0,445.12
14279,O,1,2018-06-23,2018-07-18,2018-07-23,208.27,other,528.0,cn,2,0,1042.81
117046,O,1,2018-06-23,2018-07-22,2018-07-26,147.89,online,602.0,in,2,0,599.41
118810,O,1,2018-06-23,2018-08-09,2018-08-10,207.91,online,538.0,ch,2,0,212.59
117964,O,2,2018-06-23,2018-08-26,2018-08-30,237.9,online,648.0,au,2,0,960.87
126575,O,1,2018-06-23,2018-12-20,2018-12-21,202.31,online,709.0,gb,1,0,208.77
127479,N,1,2018-06-23,2019-03-10,2019-03-11,140.83,other,739.0,,3,0,148.42
45181,O,1,2018-06-24,2018-06-27,2018-06-28,164.67,online,561.0,cn,3,0,170.06
112460,O,1,2018-06-24,2018-06-27,2018-06-28,219.06,,749.0,kr,2,0,231.17
45059,O,1,2018-06-24,2018-06-27,2018-06-28,256.42,,608.0,cn,0,0,256.48
114190,O,1,2018-06-24,2018-07-01,2018-07-02,138.96,offline,755.0,cn,2,0,147.48
37569,O,1,2018-06-24,2018-07-02,2018-07-09,229.78,online,418.0,hk,0,0,1610.89
114912,O,2,2018-06-24,2018-07-05,2018-07-07,125.13,offline,266.0,vn,1,0,262.48
115491,O,1,2018-06-24,2018-07-06,2018-07-09,74.11,,759.0,us,1,0,233.64
115287,O,1,2018-06-24,2018-07-09,2018-07-12,221.83,other,732.0,in,3,0,675.07
115540,O,1,2018-06-24,2018-07-10,2018-07-11,220.48,,441.0,gb,0,0,224.96
115587,O,1,2018-06-24,2018-07-11,2018-07-12,299.7,,609.0,my,0,0,307.4
48530,O,2,2018-06-24,2018-07-13,2018-07-19,212.93,,446.0,hk,2,0,1289.69
118496,O,1,2018-06-24,2018-08-03,2018-08-06,222.33,online,326.0,nl,3,0,680.42
123005,O,1,2018-06-24,2018-09-04,2018-09-13,235.17,online,667.0,de,3,0,2125.79
52696,O,3,2018-06-25,2018-06-28,2018-06-29,239.69,online,701.0,tr,1,0,241.55
3739,O,2,2018-06-25,2018-06-29,2018-07-05,190.28,other,354.0,cn,1,0,1153.74
43562,O,1,2018-06-25,2018-07-03,2018-07-04,223.14,,647.0,my,1,0,234.71
43615,O,1,2018-06-25,2018-07-04,2018-07-05,213.95,,607.0,sg,3,0,216.28
48277,O,1,2018-06-25,2018-07-07,2018-07-11,231.74,,343.0,jp,0,0,936.1
39767,O,1,2018-06-25,2018-07-07,2018-07-13,217.46,other,551.0,us,1,0,1305.38
115206,O,2,2018-06-25,2018-07-10,2018-07-11,162.71,other,242.0,cn,3,0,170.53
116430,O,1,2018-06-25,2018-07-17,2018-07-26,223.78,,308.0,kr,0,0,2025.68
72388,O,2,2018-06-25,2018-07-20,2018-07-24,190.45,other,258.0,cn,1,0,773.98
117706,O,1,2018-06-25,2018-07-27,2018-07-30,167.65,online,441.0,au,3,0,513.74
117632,O,2,2018-06-25,2018-07-27,2018-07-31,214.29,online,458.0,be,2,0,867.78
121730,O,2,2018-06-25,2018-08-23,2018-08-27,212.11,,648.0,us,1,0,851.95
53833,O,1,2018-06-25,2018-09-13,2018-09-14,259.65,,703.0,au,2,0,269.04
126761,O,1,2018-06-25,2018-12-31,2019-01-01,210.14,,741.0,ca,2,0,219.29
126916,O,1,2018-06-25,2019-01-07,2019-01-08,207.73,,302.0,de,1,0,217.88
114015,N,1,2018-06-26,2018-06-29,2018-06-30,251.71,other,471.0,,3,0,253.7
39816,O,1,2018-06-26,2018-06-29,2018-06-30,221.92,,705.0,my,1,0,235.49
73889,O,2,2018-06-26,2018-07-02,2018-07-03,127.49,offline,342.0,vn,1,0,131.48
114770,O,1,2018-06-26,2018-07-03,2018-07-05,158.39,offline,431.0,cn,0,0,323.12
115491,O,2,2018-06-26,2018-07-05,2018-07-09,80.64,,760.0,us,1,0,335.4
115360,O,1,2018-06-26,2018-07-05,2018-07-13,207.44,online,407.0,fr,0,0,1663.27
115463,N,1,2018-06-26,2018-07-06,2018-07-11,174.79,other,275.0,,2,0,877.57
115222,O,2,2018-06-26,2018-07-10,2018-07-11,162.89,other,250.0,cn,1,0,169.63
115231,O,1,2018-06-26,2018-07-12,2018-07-15,235.94,other,512.0,gb,2,0,709.43
48499,O,1,2018-06-26,2018-07-12,2018-07-28,224.41,,510.0,jp,2,0,3600.64
116184,O,1,2018-06-26,2018-07-14,2018-07-18,175.55,,265.0,cn,2,0,702.98
116405,O,2,2018-06-26,2018-07-16,2018-07-17,234.06,other,560.0,jp,0,0,240.64
46524,O,1,2018-06-26,2018-07-18,2018-07-23,238.2,other,332.0,it,2,0,1204.15
3051,O,1,2018-06-26,2018-07-20,2018-07-25,170.86,other,309.0,cn,2,0,855.09
59368,O,1,2018-06-26,2018-07-22,2018-07-23,258.94,,622.0,jp,1,0,260.34
117464,O,1,2018-06-26,2018-07-24,2018-07-27,178.3,other,341.0,cn,1,0,539.12
118690,O,1,2018-06-26,2018-08-01,2018-08-08,204.41,online,517.0,nz,2,0,1434.5
48528,O,1,2018-06-26,2018-11-14,2018-11-16,224.74,other,517.0,gb,1,0,453.78
112867,O,2,2018-06-27,2018-06-30,2018-07-01,225.63,other,768.0,hk,2,0,237.37
30562,O,1,2018-06-27,2018-06-30,2018-07-01,282.96,online,277.0,us,1,0,289.53
110030,O,1,2018-06-27,2018-07-01,2018-07-03,86.27,,711.0,us,0,0,180.06
27524,O,1,2018-06-27,2018-07-02,2018-07-03,122.92,offline,243.0,vn,1,0,125.6
27786,O,2,2018-06-27,2018-07-05,2018-07-11,161.86,other,344.0,cn,2,0,973.78
41712,O,1,2018-06-27,2018-07-10,2018-07-15,259.74,online,474.0,cn,2,0,1300.64
115029,O,1,2018-06-27,2018-07-11,2018-07-12,290.53,,519.0,es,0,0,295.26
116324,O,1,2018-06-27,2018-07-15,2018-07-19,204.22,,302.0,jp,2,0,829.22
116223,O,1,2018-06-27,2018-07-21,2018-07-22,229.73,other,345.0,ph,0,0,238.43
12287,O,2,2018-06-27,2018-07-21,2018-07-26,290.62,,754.0,cn,2,0,1466.68
41768,O,1,2018-06-27,2018-07-22,2018-08-04,228.62,,714.0,jp,3,0,2972.48
117824,O,1,2018-06-27,2018-07-31,2018-08-02,151.23,other,229.0,cn,3,0,315.94
53572,O,1,2018-06-27,2018-08-19,2018-08-20,245.39,,621.0,gb,1,0,252.01
50455,O,1,2018-06-27,2018-10-24,2018-10-28,183.98,other,516.0,gb,2,0,736.1
127220,O,1,2018-06-27,2019-01-29,2019-02-01,201.19,online,259.0,au,2,0,615.97
58544,O,1,2018-06-28,2018-07-01,2018-07-02,215.76,other,623.0,hu,1,0,216.4
114015,O,1,2018-06-28,2018-07-01,2018-07-02,256.68,other,455.0,jp,0,0,269.32
114758,O,1,2018-06-28,2018-07-01,2018-07-03,254.91,online,436.0,ph,2,0,518.78
45732,O,1,2018-06-28,2018-07-09,2018-07-10,206.87,offline,373.0,bh,2,0,207.4
108912,O,1,2018-06-28,2018-07-11,2018-07-12,212.54,online,243.0,us,1,0,213.31
115987,N,1,2018-06-28,2018-07-11,2018-07-19,214.42,other,527.0,,1,0,1715.66
115811,O,1,2018-06-28,2018-07-14,2018-07-15,217.94,other,447.0,my,1,0,231.52
62512,O,1,2018-06-28,2018-07-14,2018-07-17,293.03,,655.0,us,3,0,886.78
19686,O,2,2018-06-28,2018-07-16,2018-07-17,84.78,,764.0,hk,3,0,92.41
48638,O,2,2018-06-28,2018-07-16,2018-07-18,251.65,,358.0,il,2,0,510.76
11087,O,1,2018-06-28,2018-07-25,2018-07-29,187.46,other,657.0,cn,2,0,754.72
23566,O,1,2018-06-28,2018-07-26,2018-07-30,230.99,online,747.0,mn,1,0,931.16
21577,O,1,2018-06-28,2018-07-27,2018-07-31,166.63,other,565.0,in,1,0,678.46
121316,O,1,2018-06-28,2018-08-21,2018-08-26,209.48,online,267.0,au,1,0,1059.43
125519,O,2,2018-06-28,2018-10-14,2018-10-24,235.13,online,770.0,gb,3,0,2358.11
100214,O,1,2018-06-29,2018-07-02,2018-07-03,277.78,other,402.0,cn,3,0,285.81
113976,O,1,2018-06-29,2018-07-02,2018-07-03,212.98,,269.0,gb,0,0,224.79
55041,O,1,2018-06-29,2018-07-02,2018-07-03,74.21,online,630.0,sg,2,0,81.33
37539,O,1,2018-06-29,2018-07-02,2018-07-03,279.39,online,227.0,th,2,0,285.65
42318,O,1,2018-06-29,2018-07-02,2018-07-13,203.78,,702.0,us,0,0,2249.89
114150,O,1,2018-06-29,2018-07-03,2018-07-04,164.08,other,735.0,in,1,0,164.65
115161,O,2,2018-06-29,2018-07-04,2018-07-06,162.26,other,266.0,cn,1,0,335.45
114885,O,1,2018-06-29,2018-07-05,2018-07-06,230.64,other,729.0,au,1,0,235.32
114756,O,2,2018-06-29,2018-07-08,2018-07-09,145.5,other,760.0,cn,1,0,154.39
48535,O,1,2018-06-29,2018-07-10,2018-07-12,220.21,,373.0,gb,2,0,446.79
40301,O,2,2018-06-29,2018-07-15,2018-07-16,236.93,,570.0,cn,3,0,249.09
8871,O,2,2018-06-29,2018-07-17,2018-07-18,207.87,,662.0,tw,2,0,213.36
25619,O,2,2018-06-29,2018-07-21,2018-07-24,165.49,other,556.0,cn,1,0,506.49
116903,O,1,2018-06-29,2018-07-21,2018-07-26,211.22,other,315.0,us,1,0,1058.2
117168,O,1,2018-06-29,2018-07-22,2018-07-25,159.25,other,301.0,in,3,0,481.61
37355,O,1,2018-06-29,2018-07-23,2018-08-07,200.34,,457.0,it,2,0,3012.9
117601,O,2,2018-06-29,2018-07-27,2018-07-28,296.61,,358.0,ph,1,0,302.01
48131,O,1,2018-06-29,2018-08-06,2018-08-07,258.42,other,431.0,gb,2,0,262.57
119593,O,2,2018-06-29,2018-08-13,2018-08-15,172.27,,756.0,in,1,0,353.94
51090,O,1,2018-06-29,2018-08-27,2018-09-30,208.01,other,465.0,de,1,0,7082.3
50373,O,1,2018-06-30,2018-07-03,2018-07-04,104.14,offline,239.0,vn,1,0,111.21
42202,O,1,2018-06-30,2018-07-05,2018-07-08,112.75,offline,369.0,in,2,0,348.06
114737,O,1,2018-06-30,2018-07-07,2018-07-08,219.22,,610.0,kr,0,0,219.8
48475,O,1,2018-06-30,2018-07-12,2018-07-19,220.32,,359.0,cn,1,0,1551.24
115885,N,1,2018-06-30,2018-07-14,2018-07-15,276.53,online,607.0,jp,1,0,278.56
48131,O,1,2018-06-30,2018-07-15,2018-07-16,234.7,other,613.0,gb,2,0,235.55
40734,O,2,2018-06-30,2018-07-15,2018-07-19,249.71,,556.0,us,2,0,1001.75
40239,O,1,2018-06-30,2018-07-20,2018-07-21,277.76,,609.0,jp,1,0,282.0
